GeneID	GSM7020412	GSM7020417	GSM7020416	GSM7020415	GSM7020414	GSM7020413
ENSG00000299044	0	0	0	0	0	0
ENSG00000299045	0	0	0	0	0	0
ENSG00000299046	2	1	0	0	0	0
ENSG00000299047	0	0	0	1	1	0
ENSG00000299048	1	2	1	0	0	1
ENSG00000299049	0	0	0	0	0	0
ENSG00000299050	1	0	1	0	0	0
ENSG00000299051	0	0	0	1	0	1
ENSG00000299052	0	0	0	0	0	0
ENSG00000299053	1	1	1	1	0	0
ENSG00000299054	0	0	1	0	0	0
ENSG00000299055	0	0	0	1	0	0
ENSG00000299056	0	0	0	0	0	0
ENSG00000299057	0	0	0	0	0	0
ENSG00000299058	0	0	0	0	0	0
ENSG00000299059	0	0	0	0	1	0
ENSG00000299060	0	0	0	0	0	0
ENSG00000299061	0	0	0	0	0	0
ENSG00000299062	0	0	0	1	0	0
ENSG00000299063	3	2	4	3	3	1
ENSG00000299064	0	1	1	0	1	1
ENSG00000299065	0	0	0	0	0	0
ENSG00000299066	0	0	0	0	0	0
ENSG00000299067	0	0	0	0	0	1
ENSG00000299068	1	0	0	0	0	0
ENSG00000299069	6	9	3	3	1	3
ENSG00000299070	0	0	0	1	0	1
ENSG00000299071	0	0	0	0	0	0
ENSG00000299072	1	0	0	0	1	0
ENSG00000299073	1	0	0	1	2	3
ENSG00000299074	0	0	5	2	4	1
ENSG00000299075	3	2	2	3	3	1
ENSG00000299076	0	0	0	0	0	0
ENSG00000299077	11	11	25	18	19	4
ENSG00000299078	0	0	0	0	0	0
ENSG00000299079	0	0	0	0	0	0
ENSG00000299080	0	0	0	0	0	0
ENSG00000299081	0	1	0	0	2	0
ENSG00000299082	0	0	0	0	0	0
ENSG00000299083	0	0	0	0	0	0
ENSG00000299084	0	0	0	0	0	0
ENSG00000299085	0	0	0	2	0	0
ENSG00000299086	0	0	0	0	0	0
ENSG00000299087	0	0	0	0	0	0
ENSG00000299088	0	1	0	0	0	0
ENSG00000299089	0	0	0	0	0	0
ENSG00000299090	1	0	0	0	0	0
ENSG00000299091	0	0	0	0	0	0
ENSG00000299092	0	0	0	0	0	1
ENSG00000299093	0	0	0	0	0	0
ENSG00000299094	0	0	0	1	0	1
ENSG00000299095	0	0	0	0	1	0
ENSG00000299096	0	0	0	0	0	0
ENSG00000299097	0	0	0	0	0	0
ENSG00000299098	0	0	0	0	0	0
ENSG00000299099	0	0	0	0	0	0
ENSG00000299100	0	0	0	0	0	0
ENSG00000299101	0	0	0	0	0	0
ENSG00000299102	0	0	0	0	0	0
ENSG00000299103	0	0	1	0	0	0
ENSG00000299104	0	0	0	0	1	0
ENSG00000299105	0	0	0	1	0	1
ENSG00000299106	0	0	0	0	0	0
ENSG00000299107	0	0	0	0	0	0
ENSG00000299108	1	0	0	2	0	0
ENSG00000299109	0	0	0	0	0	0
ENSG00000299110	0	0	0	0	0	0
ENSG00000299111	0	0	1	0	1	0
ENSG00000299112	0	0	0	0	0	0
ENSG00000299113	0	1	2	1	0	0
ENSG00000299114	0	1	0	0	0	0
ENSG00000299115	10	5	2	6	2	3
ENSG00000299116	0	0	0	0	0	0
ENSG00000299117	0	0	0	0	0	0
ENSG00000299118	0	0	0	0	0	0
ENSG00000299119	4	1	1	0	0	0
ENSG00000299120	0	2	4	1	1	0
ENSG00000299121	0	0	1	0	0	0
ENSG00000299122	0	0	0	0	0	0
ENSG00000299123	0	0	0	0	0	0
ENSG00000299124	0	0	0	0	0	0
ENSG00000299125	0	0	0	0	0	0
ENSG00000299126	0	0	0	0	0	0
ENSG00000299127	2	8	2	2	2	6
ENSG00000299128	0	0	0	0	0	0
ENSG00000299129	0	0	0	0	0	0
ENSG00000299130	7	2	5	13	2	2
ENSG00000299131	0	0	0	0	0	0
ENSG00000299132	1	0	0	0	0	1
ENSG00000299133	0	0	0	0	0	0
ENSG00000299134	0	0	0	0	0	0
ENSG00000299135	8	0	1	0	4	0
ENSG00000299136	3	5	4	2	3	4
ENSG00000299137	0	0	0	2	1	0
ENSG00000299138	0	0	0	0	0	0
ENSG00000299139	1	0	1	0	0	0
ENSG00000299140	1	1	1	0	1	0
ENSG00000299141	0	0	0	0	0	0
ENSG00000299142	0	0	0	0	0	0
ENSG00000299143	0	0	0	0	0	0
ENSG00000299144	1	0	2	0	1	0
ENSG00000299145	0	1	0	0	1	0
ENSG00000299146	1	0	0	1	0	0
ENSG00000299147	0	0	0	3	2	0
ENSG00000299148	0	0	1	1	0	2
ENSG00000299149	0	0	0	0	0	0
ENSG00000299150	2	0	0	3	1	0
ENSG00000299151	0	0	0	0	0	0
ENSG00000299152	0	0	0	0	0	0
ENSG00000299153	1	0	0	0	0	0
ENSG00000299154	0	1	0	0	1	0
ENSG00000299155	0	0	0	2	0	0
ENSG00000299156	0	0	0	0	0	0
ENSG00000299157	3	0	0	0	0	0
ENSG00000299158	0	0	0	0	0	0
ENSG00000299159	0	0	0	0	0	0
ENSG00000299160	0	0	0	0	0	0
ENSG00000299161	0	0	0	0	0	0
ENSG00000299162	12	5	4	5	1	4
ENSG00000299163	1	1	0	0	0	0
ENSG00000299164	10	24	20	21	22	15
ENSG00000299165	1	0	1	0	0	0
ENSG00000299166	5	3	4	6	7	3
ENSG00000299167	0	0	0	0	0	0
ENSG00000299168	0	0	0	0	0	0
ENSG00000299169	0	0	0	0	0	0
ENSG00000299170	0	0	0	0	0	0
ENSG00000299171	0	0	1	0	0	0
ENSG00000299172	2	0	0	0	0	1
ENSG00000299173	0	0	0	0	0	0
ENSG00000299174	0	0	1	0	0	0
ENSG00000299175	1	0	0	0	0	0
ENSG00000299176	0	0	0	0	0	0
ENSG00000299177	0	0	0	0	0	0
ENSG00000299178	0	0	0	0	0	0
ENSG00000299179	0	0	0	0	0	0
ENSG00000299180	0	0	0	0	0	0
ENSG00000299181	2	0	0	0	0	0
ENSG00000299182	0	0	0	0	0	0
ENSG00000299183	1	0	0	0	0	0
ENSG00000299184	0	0	0	0	0	0
ENSG00000299185	17	5	18	6	25	3
ENSG00000299186	0	0	0	0	0	0
ENSG00000299187	0	0	0	0	0	0
ENSG00000299188	0	3	1	3	0	2
ENSG00000299189	0	0	0	0	0	0
ENSG00000299190	0	0	0	0	0	1
ENSG00000299191	0	0	0	0	0	0
ENSG00000299192	0	0	4	0	2	1
ENSG00000299193	1	1	2	2	3	0
ENSG00000299194	0	0	0	0	0	0
ENSG00000299195	0	0	0	0	0	0
ENSG00000299196	3	1	0	1	1	1
ENSG00000299197	0	0	1	0	1	0
ENSG00000299198	1	0	0	0	0	0
ENSG00000299199	21	42	15	28	14	19
ENSG00000299200	0	0	0	0	0	0
ENSG00000299201	0	2	0	0	0	0
ENSG00000299202	0	0	0	0	2	1
ENSG00000299203	0	0	0	0	0	1
ENSG00000299204	0	0	0	0	1	0
ENSG00000299205	3	4	2	0	0	1
ENSG00000299206	0	0	0	0	1	0
ENSG00000299207	0	0	0	0	0	0
ENSG00000299208	0	0	0	0	0	0
ENSG00000299209	0	0	1	0	0	0
ENSG00000299210	7	2	7	2	4	4
ENSG00000299211	0	0	0	0	0	0
ENSG00000299212	0	0	0	0	0	0
ENSG00000299213	0	0	0	0	0	0
ENSG00000299214	9	3	5	2	4	2
ENSG00000299215	0	2	1	1	2	1
ENSG00000299216	0	0	0	0	0	0
ENSG00000299217	0	0	0	0	0	0
ENSG00000299218	0	0	0	0	0	0
ENSG00000299219	1	0	0	1	1	1
ENSG00000299220	0	0	0	0	1	0
ENSG00000299221	0	2	1	0	0	0
ENSG00000299222	0	0	0	0	1	0
ENSG00000299223	0	0	0	0	0	0
ENSG00000299224	0	0	0	0	0	0
ENSG00000299225	5	0	0	0	3	3
ENSG00000299226	0	0	0	0	0	0
ENSG00000299227	8	7	11	6	8	4
ENSG00000299228	9	6	11	11	11	8
ENSG00000299229	0	0	0	0	0	0
ENSG00000299230	0	0	0	0	0	0
ENSG00000299231	0	0	0	0	0	0
ENSG00000299232	0	0	0	0	0	0
ENSG00000299233	0	0	0	0	1	0
ENSG00000299234	0	0	0	0	0	0
ENSG00000299235	4	5	1	1	9	0
ENSG00000299236	0	0	0	1	0	0
ENSG00000299237	1	1	2	1	3	1
ENSG00000299238	0	0	0	0	1	0
ENSG00000299239	0	0	0	0	0	0
ENSG00000299240	0	0	0	0	0	0
ENSG00000299241	0	0	0	0	0	0
ENSG00000299242	5	1	3	3	1	3
ENSG00000299243	0	0	0	0	0	0
ENSG00000299244	0	0	0	0	1	1
ENSG00000299245	0	0	0	0	0	0
ENSG00000299246	0	1	4	1	3	2
ENSG00000299247	0	1	0	0	0	0
ENSG00000299248	0	0	0	0	0	0
ENSG00000299249	0	1	0	2	0	0
ENSG00000299250	2	2	0	3	1	4
ENSG00000299251	0	0	0	2	2	2
ENSG00000299252	0	0	0	0	0	0
ENSG00000299253	1	3	2	2	2	1
ENSG00000299254	0	1	1	0	1	0
ENSG00000299255	0	0	0	0	0	0
ENSG00000299256	0	0	0	0	0	0
ENSG00000299257	0	0	0	0	0	0
ENSG00000299258	0	0	1	0	0	0
ENSG00000299259	0	0	0	0	0	0
ENSG00000299260	3	2	1	0	1	1
ENSG00000299261	0	0	0	0	0	0
ENSG00000299262	0	1	0	1	0	2
ENSG00000299263	0	0	0	1	0	0
ENSG00000299264	0	0	0	0	1	0
ENSG00000299265	0	0	2	0	1	0
ENSG00000299266	0	0	0	0	0	0
ENSG00000299267	0	0	0	0	0	0
ENSG00000299268	0	0	0	0	0	0
ENSG00000299269	0	0	0	0	0	0
ENSG00000299270	1	1	0	0	0	3
ENSG00000299271	0	0	0	0	0	0
ENSG00000299272	3	4	8	2	4	0
ENSG00000299273	4	1	8	2	1	3
ENSG00000299274	0	0	0	0	1	0
ENSG00000299275	0	0	0	0	0	0
ENSG00000299276	0	0	0	0	0	0
ENSG00000299277	0	0	0	1	0	0
ENSG00000299278	10	7	12	7	14	2
ENSG00000299279	0	0	0	1	0	2
ENSG00000299280	0	1	0	0	0	0
ENSG00000299281	3	3	10	0	3	4
ENSG00000299282	1	0	0	0	0	0
ENSG00000299283	3	1	10	7	9	3
ENSG00000299284	0	1	0	0	0	0
ENSG00000299285	0	0	0	0	0	0
ENSG00000299286	0	0	0	0	0	0
ENSG00000299287	1	0	1	0	0	2
ENSG00000299288	0	0	0	0	0	0
ENSG00000299289	0	0	0	0	0	0
ENSG00000299290	0	0	0	0	0	0
ENSG00000299291	0	0	0	0	0	0
ENSG00000299292	0	0	0	0	0	0
ENSG00000299293	1	2	2	0	3	0
ENSG00000299294	0	1	0	0	0	0
ENSG00000299295	0	0	0	0	0	0
ENSG00000299296	0	0	0	0	0	0
ENSG00000299297	2	3	1	2	2	0
ENSG00000299298	0	0	0	0	0	0
ENSG00000299299	0	0	0	1	0	0
ENSG00000299300	1	0	0	0	0	0
ENSG00000299301	0	0	0	1	1	0
ENSG00000299302	0	0	1	0	1	0
ENSG00000299303	1	0	0	0	0	0
ENSG00000299304	5	0	3	4	4	0
ENSG00000299305	1	0	0	0	0	0
ENSG00000299306	0	1	0	1	0	0
ENSG00000299307	22	16	12	16	9	9
ENSG00000299308	0	0	0	1	0	0
ENSG00000299309	0	0	0	0	0	0
ENSG00000299310	0	0	0	0	0	0
ENSG00000299311	0	0	0	0	1	0
ENSG00000299312	0	0	0	0	0	0
ENSG00000299313	0	0	0	0	0	0
ENSG00000299314	0	0	0	0	0	0
ENSG00000299315	0	0	0	0	0	0
ENSG00000299316	0	0	0	0	0	0
ENSG00000299317	15	18	12	8	14	7
ENSG00000299318	0	1	1	0	0	0
ENSG00000299319	0	0	0	0	0	0
ENSG00000299320	0	0	0	0	0	0
ENSG00000299321	0	0	0	0	0	0
ENSG00000299322	2	5	4	11	3	1
ENSG00000299323	0	0	0	0	0	0
ENSG00000299324	5	7	10	6	4	3
ENSG00000299325	0	0	0	0	0	0
ENSG00000299326	0	0	0	1	2	2
ENSG00000299327	0	0	0	0	0	0
ENSG00000299328	0	0	0	1	0	0
ENSG00000299329	6	7	8	7	6	3
ENSG00000299330	0	1	1	1	1	0
ENSG00000299331	7	0	5	0	5	0
ENSG00000299332	4	1	6	1	4	2
ENSG00000299333	0	0	0	0	0	0
ENSG00000299334	0	0	0	0	0	0
ENSG00000299335	0	5	0	0	0	0
ENSG00000299336	0	0	1	1	0	0
ENSG00000299337	1	6	6	1	6	1
ENSG00000299338	1	0	3	0	2	0
ENSG00000299339	1	2	3	1	3	1
ENSG00000299340	0	0	0	0	0	0
ENSG00000299341	0	0	1	0	0	0
ENSG00000299342	2	1	0	0	2	0
ENSG00000299343	0	0	0	0	0	0
ENSG00000299344	143	17	3	64	8	65
ENSG00000299345	0	0	0	0	0	0
ENSG00000299346	6	3	10	6	2	4
ENSG00000299347	0	0	0	0	0	0
ENSG00000299348	0	0	0	0	0	0
ENSG00000299349	0	0	0	0	0	0
ENSG00000299350	0	0	0	1	0	0
ENSG00000299351	0	1	0	0	2	0
ENSG00000299352	1	2	1	0	1	2
ENSG00000299353	2	0	0	3	1	0
ENSG00000299354	0	0	0	0	0	0
ENSG00000299355	0	0	0	0	0	0
ENSG00000299356	0	0	0	0	0	0
ENSG00000299357	1	0	0	0	0	0
ENSG00000299358	1	0	0	0	0	0
ENSG00000299359	5	2	2	1	2	1
ENSG00000299360	2	1	3	2	3	0
ENSG00000299361	4	2	1	0	0	1
ENSG00000299362	0	0	0	0	1	0
ENSG00000299363	0	0	4	2	0	2
ENSG00000299364	0	0	0	0	0	0
ENSG00000299365	0	0	0	0	0	0
ENSG00000299366	1	0	1	0	5	0
ENSG00000299367	5	8	15	11	15	7
ENSG00000299368	0	0	0	0	1	0
ENSG00000299369	0	0	0	0	0	0
ENSG00000299370	0	0	0	0	0	0
ENSG00000299371	1	3	0	0	0	0
ENSG00000299372	2	2	0	0	0	0
ENSG00000299373	0	0	0	0	0	0
ENSG00000299374	0	1	1	0	0	0
ENSG00000299375	0	0	0	1	0	0
ENSG00000299376	4	0	4	2	0	0
ENSG00000299377	0	0	0	0	0	0
ENSG00000299378	1	0	1	4	4	0
ENSG00000299379	0	4	1	2	0	2
ENSG00000299380	0	0	0	0	0	0
ENSG00000299381	0	0	0	0	0	0
ENSG00000299382	0	0	0	1	0	1
ENSG00000299383	0	0	0	0	0	0
ENSG00000299384	0	0	0	0	0	0
ENSG00000299385	0	0	0	0	0	0
ENSG00000299386	0	0	0	0	0	0
ENSG00000299387	6	8	14	9	20	6
ENSG00000299388	0	0	0	0	0	0
ENSG00000299389	1	2	3	4	4	3
ENSG00000299390	0	1	0	1	0	1
ENSG00000299391	9	4	3	1	5	1
ENSG00000299392	0	0	1	0	0	0
ENSG00000299393	0	0	0	0	0	0
ENSG00000299394	0	0	0	0	0	0
ENSG00000299395	1	2	1	0	1	1
ENSG00000299396	1	0	0	1	0	0
ENSG00000299397	3	0	0	1	0	0
ENSG00000299398	1	3	1	0	2	2
ENSG00000299399	4	1	1	3	1	0
ENSG00000299400	12	11	28	15	16	11
ENSG00000299401	0	1	0	0	0	0
ENSG00000299402	1	0	0	0	0	0
ENSG00000299403	0	0	0	0	0	0
ENSG00000299404	0	0	2	0	0	1
ENSG00000299405	25	26	31	26	30	15
ENSG00000299406	3	2	0	0	0	2
ENSG00000299407	0	0	0	0	0	0
ENSG00000299408	0	0	0	0	0	0
ENSG00000299409	0	0	0	0	0	0
ENSG00000299410	0	1	0	0	0	0
ENSG00000299411	0	0	0	0	0	0
ENSG00000299412	0	0	0	0	0	0
ENSG00000299413	1	0	0	1	0	0
ENSG00000299414	6	0	0	0	2	0
ENSG00000299415	1	0	0	0	0	0
ENSG00000299416	0	0	0	0	0	0
ENSG00000299417	0	1	0	0	0	0
ENSG00000299418	2	2	7	2	7	2
ENSG00000299419	11	6	1	8	0	1
ENSG00000299420	0	0	0	0	0	0
ENSG00000299421	0	0	0	0	0	0
ENSG00000299422	0	0	0	0	1	0
ENSG00000299423	1	0	0	0	1	1
ENSG00000299424	0	0	0	0	0	0
ENSG00000299425	0	0	1	0	1	1
ENSG00000299426	0	0	0	0	0	0
ENSG00000299427	0	0	0	0	0	0
ENSG00000299428	1	1	0	0	1	0
ENSG00000299429	0	0	0	0	0	0
ENSG00000299430	0	0	0	0	0	0
ENSG00000299431	0	0	0	0	0	0
ENSG00000299432	1	0	2	0	0	0
ENSG00000299433	0	0	0	0	0	0
ENSG00000299434	0	0	0	0	0	0
ENSG00000299435	0	0	0	0	0	0
ENSG00000299436	4	10	2	6	4	2
ENSG00000299437	0	0	0	0	0	0
ENSG00000299438	0	0	0	0	0	0
ENSG00000299439	0	0	0	0	1	0
ENSG00000299440	7	17	30	18	26	15
ENSG00000299441	0	0	0	0	0	0
ENSG00000299442	0	0	0	0	0	0
ENSG00000299443	0	0	0	0	0	0
ENSG00000299444	0	0	1	1	0	0
ENSG00000299445	0	0	0	1	2	0
ENSG00000299446	3	2	0	0	0	1
ENSG00000299447	0	0	0	0	2	0
ENSG00000299448	0	0	0	0	0	0
ENSG00000299449	0	0	0	0	0	0
ENSG00000299450	0	0	0	0	0	0
ENSG00000299451	0	0	0	0	0	0
ENSG00000299452	1	0	0	0	1	0
ENSG00000299453	0	0	0	0	0	0
ENSG00000299454	0	0	0	0	0	0
ENSG00000299455	0	0	0	0	0	0
ENSG00000299456	2	2	1	3	1	2
ENSG00000299457	0	2	0	1	0	1
ENSG00000299458	0	0	0	0	0	0
ENSG00000299459	4	3	1	7	1	2
ENSG00000299460	0	0	1	2	0	0
ENSG00000299461	0	1	0	0	0	2
ENSG00000299462	0	0	3	2	1	0
ENSG00000299463	0	0	0	0	0	0
ENSG00000299464	0	2	1	0	0	4
ENSG00000299465	0	0	0	0	0	0
ENSG00000299466	0	0	0	1	0	1
ENSG00000299467	1	0	0	2	1	0
ENSG00000299468	2	1	4	4	4	0
ENSG00000299469	0	0	0	0	0	0
ENSG00000299470	0	0	0	0	0	0
ENSG00000299471	0	0	0	0	0	0
ENSG00000299472	0	0	0	0	0	0
ENSG00000299473	1	0	0	0	0	1
ENSG00000299474	1	0	1	0	0	0
ENSG00000299475	0	0	0	0	0	0
ENSG00000299476	0	0	0	0	0	0
ENSG00000299477	0	0	0	1	0	0
ENSG00000299478	0	0	1	1	0	0
ENSG00000299479	0	0	0	0	0	0
ENSG00000299480	0	0	0	0	0	0
ENSG00000299481	0	0	0	0	2	0
ENSG00000299482	0	0	0	0	0	0
ENSG00000299483	0	1	1	2	0	0
ENSG00000299484	0	0	0	0	0	0
ENSG00000299485	0	4	0	1	0	0
ENSG00000299486	0	0	0	0	0	0
ENSG00000299487	0	0	0	0	0	0
ENSG00000299488	0	0	0	0	1	0
ENSG00000299489	2	0	0	1	0	0
ENSG00000299490	0	0	0	0	0	0
ENSG00000299491	0	0	0	0	0	1
ENSG00000299492	1	1	1	1	0	0
ENSG00000299493	0	0	0	0	1	0
ENSG00000299494	0	0	0	0	0	0
ENSG00000299495	0	0	0	0	0	0
ENSG00000299496	0	0	0	0	0	0
ENSG00000299497	0	0	0	1	0	1
ENSG00000299498	0	0	0	0	1	0
ENSG00000299499	2	0	2	0	1	0
ENSG00000299500	0	0	0	0	0	0
ENSG00000299501	0	0	0	0	0	0
ENSG00000299502	0	0	0	1	0	0
ENSG00000299503	0	0	0	0	0	0
ENSG00000299504	5	3	2	1	1	1
ENSG00000299505	0	0	0	0	0	0
ENSG00000299506	1	1	0	2	0	0
ENSG00000299507	0	0	3	1	0	0
ENSG00000299508	0	0	0	0	0	0
ENSG00000299509	0	0	1	0	3	0
ENSG00000299510	0	0	0	0	0	0
ENSG00000299511	0	0	0	0	0	0
ENSG00000299512	0	0	0	0	0	0
ENSG00000299513	0	2	1	0	0	0
ENSG00000299514	0	0	0	0	1	0
ENSG00000299515	1	0	0	0	2	0
ENSG00000299516	0	0	0	0	0	0
ENSG00000299517	0	0	0	0	0	0
ENSG00000299518	1	0	0	1	1	1
ENSG00000299519	0	0	0	0	0	0
ENSG00000299520	0	0	0	0	0	0
ENSG00000299521	10	6	4	4	1	1
ENSG00000299522	2	0	0	1	0	0
ENSG00000299523	0	0	1	1	0	0
ENSG00000299524	0	2	0	0	0	0
ENSG00000299525	0	0	1	0	0	0
ENSG00000299526	6	8	0	5	1	1
ENSG00000299527	0	0	0	0	0	0
ENSG00000299528	0	1	0	0	0	0
ENSG00000299529	4	0	1	2	1	1
ENSG00000299530	0	0	0	0	0	0
ENSG00000299531	0	0	0	0	0	0
ENSG00000299532	0	0	0	0	0	0
ENSG00000299533	0	0	0	0	0	0
ENSG00000299534	0	0	0	0	0	0
ENSG00000299535	0	0	0	0	0	0
ENSG00000299536	0	1	0	0	0	0
ENSG00000299537	1	2	2	1	1	0
ENSG00000299538	0	0	0	0	0	0
ENSG00000299539	0	0	0	0	0	0
ENSG00000299540	0	0	0	0	0	0
ENSG00000299541	29	18	76	14	69	15
ENSG00000299542	0	0	0	0	0	0
ENSG00000299543	0	0	0	0	0	0
ENSG00000299544	0	0	0	0	0	0
ENSG00000299545	0	0	0	0	0	0
ENSG00000299546	0	0	0	0	0	0
ENSG00000299547	0	0	0	0	0	0
ENSG00000299548	0	2	0	0	0	0
ENSG00000299549	3	2	1	1	1	0
ENSG00000299550	0	0	0	0	1	1
ENSG00000299551	2	18	1	2	3	2
ENSG00000299552	3	3	3	5	3	7
ENSG00000299553	0	0	0	0	0	0
ENSG00000299554	12	8	4	12	3	0
ENSG00000299555	0	0	0	0	0	0
ENSG00000299556	0	0	0	0	0	0
ENSG00000299557	0	0	0	0	0	0
ENSG00000299558	1	0	0	1	0	0
ENSG00000299559	0	0	2	0	0	0
ENSG00000299560	0	0	0	0	0	0
ENSG00000299561	0	1	2	1	0	0
ENSG00000299562	0	0	2	2	1	0
ENSG00000299563	0	0	0	0	0	0
ENSG00000299564	0	0	0	0	0	0
ENSG00000299565	0	0	0	0	0	0
ENSG00000299566	0	0	0	0	0	0
ENSG00000299567	1	2	1	2	3	1
ENSG00000299568	0	0	0	0	0	0
ENSG00000299569	9	9	14	14	12	7
ENSG00000299570	0	0	0	1	0	0
ENSG00000299571	0	0	0	0	1	0
ENSG00000299572	0	0	0	0	0	0
ENSG00000299573	0	0	1	0	0	0
ENSG00000299574	0	0	0	0	1	0
ENSG00000299575	0	1	0	1	0	0
ENSG00000299576	0	1	0	0	0	0
ENSG00000299577	0	1	0	0	0	0
ENSG00000299578	5	5	5	6	12	2
ENSG00000299579	1	1	0	0	0	2
ENSG00000299580	0	1	1	0	1	0
ENSG00000299581	4	1	0	0	0	1
ENSG00000299582	7	7	3	11	4	1
ENSG00000299583	1	0	1	0	0	0
ENSG00000299584	0	0	0	0	0	0
ENSG00000299585	0	0	0	0	0	0
ENSG00000299586	0	0	0	0	0	0
ENSG00000299587	1	0	2	0	2	0
ENSG00000299588	1	0	0	0	1	0
ENSG00000299589	1	1	0	0	0	0
ENSG00000299590	0	0	0	0	0	0
ENSG00000299591	61	59	74	35	58	111
ENSG00000299592	0	0	0	0	0	3
ENSG00000299593	0	1	0	0	0	0
ENSG00000299594	0	0	0	0	0	0
ENSG00000299595	0	2	0	0	1	0
ENSG00000299596	0	0	0	0	0	0
ENSG00000299597	4	5	13	2	7	3
ENSG00000299598	0	0	0	0	0	0
ENSG00000299599	0	0	0	0	0	0
ENSG00000299600	0	0	0	0	0	0
ENSG00000299601	0	1	1	2	0	0
ENSG00000299602	0	0	0	0	0	0
ENSG00000299603	0	0	0	0	0	0
ENSG00000299604	0	0	0	1	1	0
ENSG00000299605	0	0	0	0	1	0
ENSG00000299606	0	0	0	0	1	0
ENSG00000299607	0	0	0	0	0	0
ENSG00000299608	0	1	4	1	1	0
ENSG00000299609	3	1	6	2	2	0
ENSG00000299610	0	0	1	1	0	0
ENSG00000299611	0	0	0	0	0	0
ENSG00000299612	0	0	0	0	0	0
ENSG00000299613	0	0	0	0	0	0
ENSG00000299614	0	0	0	0	0	0
ENSG00000299615	0	0	0	0	0	0
ENSG00000299616	0	0	0	1	0	0
ENSG00000299617	0	0	0	0	0	0
ENSG00000299618	0	0	0	0	0	0
ENSG00000299619	0	0	0	0	0	0
ENSG00000299620	1	1	1	1	0	1
ENSG00000299621	0	0	0	0	0	1
ENSG00000299622	0	0	0	0	0	0
ENSG00000299623	1	0	0	0	0	0
ENSG00000299624	0	0	0	0	0	0
ENSG00000299625	0	0	0	0	0	0
ENSG00000299626	0	0	0	1	0	0
ENSG00000299627	1	0	0	0	0	0
ENSG00000299628	0	0	0	0	0	0
ENSG00000299629	0	0	0	0	0	0
ENSG00000299630	0	0	0	0	0	0
ENSG00000299631	2	1	2	1	4	5
ENSG00000299632	0	0	1	0	0	0
ENSG00000299633	0	0	0	0	1	0
ENSG00000299634	1	0	1	0	0	0
ENSG00000299635	0	1	0	0	0	0
ENSG00000299636	0	3	0	0	0	0
ENSG00000299637	0	0	0	0	0	0
ENSG00000299638	0	0	0	0	0	0
ENSG00000299639	0	0	2	0	0	2
ENSG00000299640	0	0	0	0	0	0
ENSG00000299641	0	0	0	0	1	0
ENSG00000299642	0	3	1	0	2	0
ENSG00000299643	0	0	0	0	0	0
ENSG00000299644	0	0	0	0	0	0
ENSG00000299645	0	0	0	0	0	0
ENSG00000299646	38	0	34	0	19	0
ENSG00000299647	0	0	1	0	0	0
ENSG00000299648	11	5	4	4	4	7
ENSG00000299649	0	0	1	0	0	0
ENSG00000299650	0	0	0	0	0	0
ENSG00000299651	4	3	2	1	0	0
ENSG00000299652	1	0	0	0	0	0
ENSG00000299653	1	0	1	0	0	2
ENSG00000299654	44	56	81	44	62	41
ENSG00000299655	0	0	0	0	1	0
ENSG00000299656	10	2	4	5	6	2
ENSG00000299657	0	0	0	0	3	1
ENSG00000299658	0	0	0	0	0	0
ENSG00000299659	0	0	0	0	0	0
ENSG00000299660	0	0	1	1	0	0
ENSG00000299661	0	0	0	0	0	0
ENSG00000299662	0	0	1	0	1	0
ENSG00000299663	0	0	0	0	0	0
ENSG00000299664	0	0	0	0	0	0
ENSG00000299665	0	1	0	0	0	0
ENSG00000299666	1	3	0	0	3	2
ENSG00000299667	0	0	0	0	0	0
ENSG00000299668	0	0	0	0	0	0
ENSG00000299669	0	0	0	0	0	0
ENSG00000299670	1	0	0	1	0	0
ENSG00000299671	0	2	0	0	0	0
ENSG00000299672	0	0	0	0	0	0
ENSG00000299673	0	0	0	0	0	0
ENSG00000299674	0	0	0	0	0	0
ENSG00000299675	26	19	9	4	1	14
ENSG00000299676	0	0	4	0	0	0
ENSG00000299677	0	1	0	1	0	1
ENSG00000299678	1	2	0	2	3	1
ENSG00000299679	0	0	0	0	0	0
ENSG00000299680	1	0	0	0	1	0
ENSG00000299681	0	0	0	0	0	0
ENSG00000299682	0	0	0	0	0	0
ENSG00000299683	0	0	0	0	0	0
ENSG00000299684	0	1	1	1	1	0
ENSG00000299685	0	0	0	0	0	0
ENSG00000299686	2	0	1	0	0	2
ENSG00000299687	0	0	1	0	1	1
ENSG00000299688	0	0	1	0	0	0
ENSG00000299689	0	0	0	0	0	0
ENSG00000299690	0	0	0	0	0	0
ENSG00000299691	1	1	0	0	0	1
ENSG00000299692	0	0	0	0	0	0
ENSG00000299693	3	17	8	4	8	0
ENSG00000299694	0	0	0	0	0	0
ENSG00000299695	1	0	0	0	0	2
ENSG00000299696	2	0	1	1	1	1
ENSG00000299697	2	3	0	2	0	0
ENSG00000299698	0	0	0	0	0	0
ENSG00000299699	0	0	0	0	0	0
ENSG00000299700	0	1	3	0	1	1
ENSG00000299701	1	1	0	0	0	0
ENSG00000299702	1	0	0	0	1	1
ENSG00000299703	0	0	0	0	0	0
ENSG00000299704	0	0	0	0	0	0
ENSG00000299705	0	0	0	0	0	0
ENSG00000299706	0	0	0	0	0	0
ENSG00000299707	0	0	0	0	0	0
